Scenario,carWidth,carLength,ratioAutonomousCars,humanViewLength,autonomousViewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.316448
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.583111
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.116436
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.583111
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.799774
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.399765
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.016438
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.416447
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.816441
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.983162
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.933651
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.117878
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.601994
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.719086
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.9195595
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.269928
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.65313
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.003204
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.4533
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.619789
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.286385
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.519768
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.269928
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.886726
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.68647
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.736481
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.753151
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.269714
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.969864
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.436417
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.486427
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.284988
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.584106
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.332352
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.881416
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.613113
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.813049
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,136.64088
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,133.09065
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.362183
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.629028
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,17.229126
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.046326
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,139.7219
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.212952
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.663086
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.596436
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.162964
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.39624
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.813049
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.813049
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.179626
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,90.47506
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,37.890747
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.795166
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,18.228882
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.946106
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.413147
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,46.25537
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,44.939026
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,43.989258
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,19.361938
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,16.829224
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.679749
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.56311
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.763062
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,30.609192
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,20.39502
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.312439
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.412659
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,16.212708
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,24.510681
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.71283
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.296509
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.779724
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.413147
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.162964
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.863037
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.263184
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.479797
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.413147
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.146301
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.946365
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,62.351456
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,19.095352
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.279617
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.262955
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.596191
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.246521
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.396484
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.162964
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.9296875
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.763062
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.479797
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,92.37746
nl.rug.dmas.trafficdemo.Scenario@544fe44c(seed: 1445423746202),1.47-2.55,2.54-6.0,0.6,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,74.29854
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,11.833309
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.366604
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,13.1999
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.433205
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.566492
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.083118
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.39978
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.016438
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.949772
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.249783
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.199768
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.749775
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.683109
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.433113
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.599777
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.033104
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.69976
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.583111
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,53.915848
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,17.699936
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.4003525
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.684494
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.735306
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.902817
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.969864
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.969864
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.819832
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.386406
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.769821
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.619789
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.586449
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.853172
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.836502
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.586449
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.269714
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.736481
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.986534
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,113.712395
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.286598
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.001747
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.983353
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.599152
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.59758
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.046326
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,130.75844
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.32959
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.596436
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,15.112976
nl.rug.dmas.trafficdemo.Scenario@614ddd49(seed: 1445423746228),1.47-2.55,2.54-6.0,0.9000001,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.979675
