Scenario,carWidth,carLength,ratioAutonomousCars,viewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@2a51b326(seed: 1445325053650),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,45.59937
nl.rug.dmas.trafficdemo.Scenario@42f7ba93(seed: 1445325054306),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,45.2328
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.949715
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.732935
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.616272
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.532898
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.83285
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.23284
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.28284
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,32.832832
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.816196
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,36.33278
nl.rug.dmas.trafficdemo.Scenario@623b9c82(seed: 1445325055023),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,51.06589
